equipment_id,equipment_type,operation_hours,temperature_celsius,vibration_mm_s,pressure_bar,current_amp,load_percentage,maintenance_days_since_last,failure_history_count,environment_dust_level,shift,failure_next_7_days
MIL-17547,mill,3245.8,95.23,8.01,5.69,509.58,80.44,63,1,low,day,0
MIL-17548,mill,5819.7,83.13,7.5,8.45,481.65,76.51,39,0,low,night,0
TRU-17549,truck,3913.3,90.47,5.95,5.95,505.32,92.89,23,0,low,day,0
PUM-17550,pump,2360.4,80.6,6.37,8.12,374.29,70.62,36,2,medium,day,1
MIL-17551,mill,1073.0,75.51,8.66,6.18,379.77,59.08,33,3,high,day,1
PUM-17552,pump,3159.7,42.03,6.83,9.27,336.4,71.56,52,2,medium,night,0
CON-17553,conveyor_belt,7736.8,48.46,6.85,2.14,237.55,72.6,143,0,low,day,0
CRU-17554,crusher,4747.3,93.88,6.66,6.78,583.7,83.21,78,1,medium,day,0
CRU-17555,crusher,4284.5,76.01,6.31,6.12,536.4,73.72,24,0,medium,night,0
CRU-17556,crusher,5276.0,75.49,4.92,8.27,540.76,61.7,62,1,medium,night,0
CON-17557,conveyor_belt,3966.8,73.45,6.37,4.93,214.56,67.34,73,2,medium,night,1
CRU-17558,crusher,4322.9,86.35,7.64,8.87,554.35,89.91,52,0,medium,day,1
MIL-17559,mill,1948.5,88.98,9.04,5.56,416.71,72.11,4,0,medium,day,0
CRU-17560,crusher,2919.0,83.64,8.0,8.46,573.24,81.34,14,0,high,day,1
MIL-17561,mill,2749.7,76.01,7.23,6.95,589.55,71.1,39,0,low,night,0
MIL-17562,mill,3375.7,78.87,6.82,5.57,538.42,92.97,69,0,medium,night,0
PUM-17563,pump,2252.4,72.8,3.96,7.75,233.67,73.23,44,2,high,day,0
TRU-17564,truck,4201.2,79.25,7.38,5.96,474.99,60.18,140,1,medium,night,1
CRU-17565,crusher,5486.9,96.2,11.44,6.63,529.73,82.27,32,1,high,night,1
PUM-17566,pump,3302.2,69.3,5.7,9.13,319.04,71.92,103,0,low,night,1
CRU-17567,crusher,4232.0,83.07,7.08,6.77,475.84,88.21,14,0,high,day,0
MIL-17568,mill,6892.2,76.89,8.1,8.0,440.01,85.5,38,0,low,day,1
TRU-17569,truck,6740.0,95.95,6.54,4.77,367.23,80.04,49,0,medium,day,0
MIL-17570,mill,4277.2,78.35,6.14,9.78,488.1,100.0,67,3,high,night,1
PUM-17571,pump,6101.2,65.35,6.88,10.57,401.39,72.41,16,1,medium,night,0
MIL-17572,mill,1843.5,72.82,10.13,7.42,466.03,82.62,63,3,low,day,0
TRU-17573,truck,5746.8,74.17,2.84,8.36,411.1,75.33,76,1,medium,night,0
TRU-17574,truck,6710.2,69.59,6.67,6.01,367.66,53.9,50,2,medium,night,1
MIL-17575,mill,1826.2,78.85,9.02,7.06,422.41,66.39,73,1,low,night,0
PUM-17576,pump,4461.8,66.85,6.75,8.64,252.57,67.56,30,0,medium,night,0
PUM-17577,pump,5408.8,74.8,8.0,11.41,265.39,65.89,69,2,medium,day,0
MIL-17578,mill,5085.0,93.8,7.1,6.85,488.78,91.86,131,3,high,night,0
MIL-17579,mill,2953.6,81.45,5.91,3.94,485.48,64.78,67,3,high,night,1
CON-17580,conveyor_belt,2970.9,72.1,4.78,3.16,159.12,56.41,40,3,low,night,0
MIL-17581,mill,5242.6,85.45,6.06,9.75,441.86,71.91,51,2,low,day,0
MIL-17582,mill,4514.7,73.41,5.47,5.98,494.21,64.07,57,0,medium,night,0
CON-17583,conveyor_belt,3906.8,68.66,3.36,4.68,273.16,57.28,91,0,high,day,0
CON-17584,conveyor_belt,3562.4,71.38,3.69,1.0,339.46,63.33,70,0,medium,day,0
PUM-17585,pump,4189.3,63.54,6.79,11.38,356.5,74.19,11,1,low,night,0
CRU-17586,crusher,6438.7,83.7,8.5,8.13,472.65,68.88,87,2,low,day,0
CRU-17587,crusher,2896.8,81.93,6.62,6.05,570.68,95.9,65,2,high,day,0
PUM-17588,pump,9634.6,92.1,4.93,8.94,391.52,76.05,75,2,medium,day,1
MIL-17589,mill,6912.1,78.07,6.87,6.76,461.31,84.79,91,3,medium,night,0
PUM-17590,pump,4273.2,92.07,5.55,8.46,264.47,70.39,2,1,medium,night,0
TRU-17591,truck,4649.2,97.2,7.3,6.55,413.14,72.04,122,0,high,day,1
CRU-17592,crusher,5880.6,81.09,11.35,8.79,560.86,69.66,46,2,high,day,1
TRU-17593,truck,4583.3,83.97,6.67,5.01,546.41,87.94,69,0,medium,night,0
CON-17594,conveyor_belt,7884.5,60.39,4.0,3.98,160.38,56.97,57,0,low,day,0
MIL-17595,mill,5391.2,76.99,7.21,7.4,499.6,77.51,113,0,medium,day,1
CRU-17596,crusher,3748.4,86.8,9.37,8.51,510.9,84.33,31,1,low,day,0
PUM-17597,pump,4650.9,74.84,5.54,11.11,211.69,67.94,91,0,low,day,0
MIL-17598,mill,3797.6,81.34,6.82,7.36,501.86,78.16,26,1,low,day,0
MIL-17599,mill,5132.8,73.52,8.18,6.19,437.58,66.94,82,6,high,night,1
CON-17600,conveyor_belt,2783.8,77.4,3.23,4.94,207.13,77.02,27,2,medium,day,0
MIL-17601,mill,5371.7,90.95,6.07,6.24,523.84,75.88,46,1,low,day,0
CON-17602,conveyor_belt,2140.8,73.05,3.29,2.22,238.48,61.86,21,0,low,day,0
CRU-17603,crusher,4727.2,68.29,10.05,3.91,576.6,73.52,77,0,medium,day,0
PUM-17604,pump,5376.8,85.08,6.35,10.01,314.38,63.75,101,2,high,day,1
TRU-17605,truck,6932.9,68.7,7.58,4.54,452.04,65.56,83,2,low,night,1
PUM-17606,pump,4314.4,93.28,5.77,11.17,350.35,76.69,63,1,low,day,0
CRU-17607,crusher,1343.4,103.2,8.67,7.46,531.36,97.16,31,1,low,night,0
PUM-17608,pump,2943.8,72.46,3.82,7.26,328.7,56.53,32,0,medium,day,0
CRU-17609,crusher,4264.2,86.28,8.8,7.35,601.12,71.06,21,3,medium,day,0
CON-17610,conveyor_belt,3453.7,65.41,6.56,3.09,292.91,58.41,47,0,medium,night,0
TRU-17611,truck,3296.7,85.48,6.67,5.69,344.14,73.57,53,1,medium,day,0
MIL-17612,mill,7058.4,89.47,7.13,6.06,464.9,62.22,98,0,medium,night,1
CRU-17613,crusher,2212.5,76.64,7.72,7.29,461.33,69.47,9,1,high,night,0
CRU-17614,crusher,5597.7,93.74,7.99,7.6,477.5,92.62,25,0,medium,day,1
TRU-17615,truck,5640.0,71.59,5.33,7.64,468.27,78.52,110,0,medium,night,0
MIL-17616,mill,4672.5,70.62,7.56,8.85,434.31,80.6,35,1,medium,night,0
TRU-17617,truck,5493.5,70.35,5.09,5.83,398.86,70.24,24,2,medium,night,0
MIL-17618,mill,7419.7,91.99,8.27,6.35,594.73,72.87,31,2,high,night,1
CRU-17619,crusher,4732.4,94.96,7.75,7.12,510.59,80.36,71,2,medium,night,1
MIL-17620,mill,5116.4,76.01,8.94,7.26,510.46,92.34,32,0,medium,day,0
MIL-17621,mill,3103.1,78.83,5.36,6.23,434.22,78.88,34,0,high,night,0
CON-17622,conveyor_belt,3763.0,67.79,3.33,2.86,219.81,65.69,61,0,low,night,0
MIL-17623,mill,2254.1,74.97,7.29,8.48,400.32,69.56,30,0,low,night,0
PUM-17624,pump,5558.3,84.88,4.17,10.65,306.09,77.13,39,1,medium,day,0
CRU-17625,crusher,6557.9,105.33,10.04,5.41,670.5,87.43,16,1,medium,night,1
TRU-17626,truck,3219.9,81.85,7.25,5.05,434.95,60.28,17,1,high,night,1
MIL-17627,mill,3085.7,90.35,6.76,5.67,542.35,81.38,60,2,high,night,0
CON-17628,conveyor_belt,2264.9,56.7,6.75,3.41,340.07,77.57,21,2,medium,day,0
PUM-17629,pump,4576.1,83.69,2.44,11.68,272.05,66.84,54,0,medium,night,0
TRU-17630,truck,2704.9,76.85,5.25,5.36,374.2,66.62,25,1,medium,night,0
CON-17631,conveyor_belt,3587.1,66.87,4.77,5.76,248.43,81.3,47,0,medium,night,0
CRU-17632,crusher,6577.7,95.57,9.68,6.59,475.41,86.44,31,1,medium,night,0
CRU-17633,crusher,2343.5,86.92,8.78,6.88,445.77,63.96,37,0,high,night,0
CON-17634,conveyor_belt,3683.0,66.98,5.0,3.97,253.38,66.5,24,0,high,night,0
CON-17635,conveyor_belt,5161.3,54.56,6.77,2.93,314.54,74.55,53,0,medium,day,0
MIL-17636,mill,6824.2,84.14,7.07,8.34,547.78,92.63,66,3,high,night,0
PUM-17637,pump,3339.4,76.67,5.5,7.8,461.65,83.47,70,0,medium,day,0
TRU-17638,truck,3299.9,81.68,5.28,7.27,438.15,63.36,24,1,low,night,0
PUM-17639,pump,2143.3,66.04,6.26,7.83,258.19,69.92,49,2,low,day,0
CON-17640,conveyor_belt,4315.2,56.92,3.51,4.34,289.18,61.9,56,2,low,day,0
CON-17641,conveyor_belt,957.6,60.73,2.49,5.56,227.71,75.13,75,1,medium,night,0
PUM-17642,pump,3668.0,52.95,4.74,10.47,266.34,32.45,27,1,low,night,0
CON-17643,conveyor_belt,7455.3,57.98,5.7,2.42,233.44,72.8,26,4,medium,night,0
TRU-17644,truck,5251.4,86.8,4.93,6.01,414.33,82.4,58,1,medium,night,0
PUM-17645,pump,3182.2,70.81,8.17,8.38,190.91,57.81,21,2,high,night,0
CON-17646,conveyor_belt,7387.5,66.05,5.22,3.35,277.91,68.96,93,1,low,night,0
PUM-17647,pump,2579.8,79.22,4.83,9.83,395.99,80.02,31,0,low,night,0
MIL-17648,mill,7313.1,70.3,8.41,5.93,509.1,70.4,98,0,low,day,0
PUM-17649,pump,5406.9,81.47,5.51,7.76,302.63,66.17,30,1,high,day,0
TRU-17650,truck,5799.5,77.16,9.77,5.42,456.6,66.57,39,1,medium,day,1
PUM-17651,pump,3066.0,76.89,5.53,7.59,240.98,68.8,42,1,medium,day,1
PUM-17652,pump,2362.4,70.43,3.69,9.89,375.06,66.27,20,1,medium,night,0
CRU-17653,crusher,4900.4,78.51,7.16,7.09,476.76,82.97,34,2,low,day,0
CON-17654,conveyor_belt,4124.2,61.41,6.32,4.2,168.99,57.42,49,1,medium,day,0
TRU-17655,truck,2545.6,71.24,6.49,6.32,421.62,71.31,8,2,medium,day,0
TRU-17656,truck,3086.2,86.0,6.12,6.3,313.8,70.99,94,1,high,night,0
MIL-17657,mill,1909.6,90.74,4.59,4.79,550.24,85.41,63,2,medium,night,1
MIL-17658,mill,2218.2,83.22,7.56,7.49,642.85,92.55,41,2,low,day,0
CON-17659,conveyor_belt,2771.2,71.24,2.45,4.85,236.25,59.77,74,1,medium,night,0
MIL-17660,mill,5017.1,72.35,8.06,4.86,487.56,80.46,69,0,low,day,0
TRU-17661,truck,818.0,73.4,7.31,5.4,374.19,66.05,9,4,medium,night,1
CON-17662,conveyor_belt,2292.4,49.21,4.87,5.65,244.32,82.08,64,3,medium,night,0
CON-17663,conveyor_belt,3245.7,68.17,3.63,3.12,303.58,73.93,30,0,low,day,0
PUM-17664,pump,2537.7,75.62,5.07,9.06,340.99,74.98,23,1,low,night,0
MIL-17665,mill,2380.4,84.81,8.19,5.46,463.82,67.0,49,0,high,night,1
PUM-17666,pump,7612.2,71.78,4.87,9.84,295.45,66.89,51,0,high,day,0
MIL-17667,mill,2472.1,85.28,5.03,6.13,435.96,60.95,65,1,medium,night,0
PUM-17668,pump,6100.3,71.19,1.95,9.63,296.29,72.23,50,1,high,night,0
CON-17669,conveyor_belt,2303.2,56.04,4.4,5.57,247.13,71.57,89,0,medium,day,0
TRU-17670,truck,3450.3,90.18,3.14,7.16,438.18,89.01,27,1,medium,night,0
MIL-17671,mill,4365.3,83.81,10.37,7.66,590.41,89.84,37,1,high,day,0
PUM-17672,pump,4004.9,53.67,6.07,7.81,242.3,70.3,31,0,high,night,0
CON-17673,conveyor_belt,3464.4,76.5,5.84,1.0,228.69,46.68,14,1,medium,night,0
PUM-17674,pump,5762.8,59.11,2.67,9.33,368.16,66.86,67,1,medium,night,0
PUM-17675,pump,4000.4,58.43,5.77,8.66,275.32,67.21,50,1,high,night,0
TRU-17676,truck,4830.8,85.57,6.87,7.67,460.63,82.26,26,1,low,day,0
PUM-17677,pump,2935.6,76.86,6.72,8.93,329.95,79.58,35,2,medium,day,0
CON-17678,conveyor_belt,2821.2,66.63,2.15,4.19,200.98,62.12,34,0,low,night,0
TRU-17679,truck,8641.2,87.14,6.26,6.01,365.06,76.22,29,1,high,night,0
CRU-17680,crusher,6770.3,100.31,9.78,7.5,536.0,92.05,48,1,medium,night,1
MIL-17681,mill,3462.0,75.72,5.66,6.28,533.8,77.79,81,0,medium,night,0
CRU-17682,crusher,4332.2,77.67,6.4,9.52,519.32,71.09,44,2,medium,day,0
TRU-17683,truck,3879.5,58.47,6.0,6.14,582.02,91.23,54,1,low,day,0
MIL-17684,mill,3994.6,79.92,5.61,4.95,520.45,91.17,50,2,medium,day,0
TRU-17685,truck,3243.3,86.56,8.56,5.3,478.76,87.66,21,1,low,day,0
CON-17686,conveyor_belt,5323.6,69.39,6.7,4.21,275.93,70.59,16,1,high,day,0
PUM-17687,pump,3450.8,72.44,5.35,8.18,212.54,70.57,59,2,low,day,0
PUM-17688,pump,8085.8,72.7,5.43,9.79,295.28,76.06,71,1,high,day,0
PUM-17689,pump,7580.6,63.82,4.82,8.31,345.44,60.96,49,1,high,day,0
CRU-17690,crusher,8401.4,105.27,6.48,6.23,545.93,86.51,42,2,high,day,0
CON-17691,conveyor_belt,5436.0,66.15,6.73,3.69,259.68,56.62,39,2,low,day,0
CON-17692,conveyor_belt,8252.5,54.18,3.64,2.84,224.33,67.36,102,0,high,night,0
PUM-17693,pump,7472.7,76.11,5.51,9.51,321.82,82.21,44,4,medium,night,0
CRU-17694,crusher,4271.2,77.02,8.81,6.19,467.85,71.01,69,1,low,day,0
PUM-17695,pump,3294.5,72.96,5.41,10.68,343.03,78.47,27,1,low,day,0
CRU-17696,crusher,2789.2,88.96,7.69,6.59,679.04,100.0,22,1,medium,day,1
CON-17697,conveyor_belt,4421.3,69.55,5.45,6.08,258.54,67.08,14,0,low,day,0
PUM-17698,pump,5791.9,73.21,4.39,11.16,421.5,60.39,25,1,medium,day,0
CON-17699,conveyor_belt,6132.9,52.04,3.98,3.1,279.2,60.0,32,1,medium,night,0
TRU-17700,truck,3400.4,81.5,8.72,7.33,444.37,67.94,50,2,medium,night,1
CON-17701,conveyor_belt,6377.8,67.25,6.33,5.79,176.36,74.28,48,3,high,day,0
TRU-17702,truck,2029.3,66.3,8.2,5.34,330.97,69.14,10,2,medium,day,0
TRU-17703,truck,4289.6,81.37,5.47,5.73,478.73,75.48,27,2,high,day,0
CRU-17704,crusher,3957.5,83.19,8.42,7.17,485.05,71.11,31,0,low,day,0
MIL-17705,mill,4120.9,80.34,10.86,6.04,449.46,68.49,35,0,low,day,0
MIL-17706,mill,3021.9,78.53,5.5,8.42,561.76,73.65,19,0,high,day,0
CON-17707,conveyor_belt,5445.8,73.4,2.47,6.45,266.15,74.96,108,2,medium,day,0
CON-17708,conveyor_belt,6684.4,46.36,5.37,4.55,203.66,55.87,64,1,low,day,0
PUM-17709,pump,1897.9,60.17,6.32,9.86,324.33,75.99,57,2,medium,night,0
PUM-17710,pump,5477.9,79.16,4.13,10.9,260.29,75.49,76,1,medium,day,0
TRU-17711,truck,5195.2,77.6,7.4,6.83,515.5,68.42,27,0,low,night,0
CRU-17712,crusher,11163.6,72.36,10.17,7.85,510.64,79.33,47,0,high,day,1
PUM-17713,pump,4602.2,73.06,6.45,7.68,295.3,64.65,85,2,medium,day,0
PUM-17714,pump,11642.0,66.37,4.91,10.95,376.32,65.44,15,2,medium,night,0
CON-17715,conveyor_belt,2554.0,87.15,4.64,5.18,337.93,62.42,70,0,medium,night,0
PUM-17716,pump,10170.5,75.27,5.44,9.1,250.38,82.93,10,1,high,day,0
CON-17717,conveyor_belt,2523.9,69.07,5.9,4.52,159.72,46.87,72,3,low,night,0
TRU-17718,truck,5230.0,81.8,5.28,6.96,462.5,86.22,42,1,high,day,0
TRU-17719,truck,664.8,69.78,8.95,4.93,491.12,77.82,95,1,low,night,0
TRU-17720,truck,4443.1,97.78,8.38,7.83,478.41,79.28,25,1,medium,day,0
TRU-17721,truck,6981.4,78.63,6.58,5.59,355.34,77.39,39,0,medium,night,0
PUM-17722,pump,2801.5,72.91,0.5,9.75,352.45,80.44,10,1,high,night,0
TRU-17723,truck,6615.6,78.89,7.99,6.25,411.66,71.62,30,0,medium,night,0
TRU-17724,truck,5625.9,71.9,7.08,7.53,403.18,65.81,62,1,medium,day,0
CRU-17725,crusher,3053.6,83.01,7.49,7.63,548.76,92.3,104,0,medium,night,0
TRU-17726,truck,6190.5,82.19,6.12,6.37,411.45,80.39,44,2,low,day,0
TRU-17727,truck,3834.2,106.6,5.51,5.45,564.72,94.14,76,0,high,night,0
CON-17728,conveyor_belt,2683.7,64.37,1.91,2.7,243.06,64.41,28,0,low,day,0
TRU-17729,truck,1883.9,72.87,5.07,5.93,375.24,64.48,12,0,medium,day,0
PUM-17730,pump,5468.5,71.34,4.69,8.5,367.4,74.29,88,3,low,day,0
CRU-17731,crusher,3407.5,83.81,9.15,7.12,473.06,70.95,36,2,low,day,0
PUM-17732,pump,2834.2,69.69,10.95,11.35,303.19,73.52,73,2,low,night,0
PUM-17733,pump,3995.6,79.81,5.62,9.5,283.37,92.91,86,3,high,day,0
CRU-17734,crusher,8900.5,87.44,8.14,6.32,544.0,85.38,51,1,medium,night,1
CON-17735,conveyor_belt,4299.8,64.08,4.92,2.4,327.14,66.55,115,3,medium,day,0
PUM-17736,pump,2780.6,67.73,5.09,10.43,409.68,62.94,42,0,medium,day,0
PUM-17737,pump,3139.4,67.55,2.31,7.81,259.49,65.83,71,2,high,night,0
PUM-17738,pump,5647.0,76.49,6.77,9.6,387.3,80.44,45,2,high,night,0
CRU-17739,crusher,4408.6,76.94,6.86,8.14,545.02,88.64,66,0,medium,night,1
TRU-17740,truck,6288.6,85.93,5.88,5.51,429.85,82.05,123,3,medium,day,0
CRU-17741,crusher,3310.0,88.66,9.2,5.54,454.77,68.48,5,1,medium,day,0
PUM-17742,pump,4812.7,77.69,6.24,9.35,304.12,77.11,58,2,medium,night,0
CON-17743,conveyor_belt,3670.3,74.86,4.64,3.78,386.01,94.53,34,1,high,day,0
PUM-17744,pump,5495.2,65.7,4.78,10.9,268.44,68.03,42,1,medium,day,0
CON-17745,conveyor_belt,2806.0,49.15,4.9,2.08,267.04,47.32,63,1,medium,day,0
CRU-17746,crusher,2661.6,101.24,10.76,7.97,482.43,73.0,65,2,high,day,1
MIL-17747,mill,3951.6,65.87,7.07,6.03,413.18,74.04,96,0,high,night,0
MIL-17748,mill,4903.2,89.45,5.44,4.53,539.74,62.18,48,1,medium,night,0
PUM-17749,pump,3618.7,69.02,6.42,8.24,338.69,67.36,137,2,medium,night,1
TRU-17750,truck,3091.8,81.21,5.72,7.74,348.91,62.06,40,3,low,day,0
MIL-17751,mill,3026.0,81.47,4.4,6.09,446.45,82.99,84,0,low,day,0
CRU-17752,crusher,6864.5,77.7,7.28,7.14,512.58,79.13,72,1,medium,day,1
MIL-17753,mill,3468.5,88.05,6.17,7.68,552.8,94.76,70,1,low,night,0
MIL-17754,mill,2818.3,94.85,8.38,7.15,556.19,75.97,46,2,high,day,1
TRU-17755,truck,4326.4,87.3,6.85,3.23,411.6,51.88,13,1,high,night,0
PUM-17756,pump,3304.2,64.22,2.39,9.34,306.64,62.18,23,1,low,night,0
PUM-17757,pump,5772.7,72.67,3.87,9.66,220.49,61.82,46,2,medium,day,0
CRU-17758,crusher,6416.6,97.99,8.52,6.77,622.5,71.97,74,1,medium,day,0
CRU-17759,crusher,6394.3,108.38,8.73,7.78,628.45,98.29,66,1,high,night,1
MIL-17760,mill,4004.9,76.13,9.5,8.65,517.07,81.9,55,0,low,day,0
MIL-17761,mill,4514.5,94.69,7.66,9.28,478.24,72.69,31,1,high,day,0
PUM-17762,pump,3532.4,56.28,5.85,10.97,360.3,73.42,25,0,medium,day,0
PUM-17763,pump,5190.7,70.32,4.47,7.46,338.07,62.21,28,1,medium,day,0
MIL-17764,mill,3802.1,85.0,6.44,8.18,500.59,86.8,25,0,medium,day,0
CON-17765,conveyor_belt,1681.6,66.15,4.97,4.53,347.74,84.53,52,1,medium,day,0
MIL-17766,mill,4425.6,74.73,3.57,7.41,448.36,57.68,85,1,medium,day,0
PUM-17767,pump,4777.4,71.14,4.39,7.74,384.2,79.7,77,0,low,day,0
TRU-17768,truck,2171.7,72.94,3.22,6.98,451.98,74.34,54,0,medium,day,0
CON-17769,conveyor_belt,2172.2,63.03,4.14,4.07,304.14,73.84,34,3,medium,day,0
TRU-17770,truck,3481.3,83.5,6.86,5.18,388.5,64.86,96,3,high,night,1
CON-17771,conveyor_belt,9777.7,60.4,3.75,6.28,194.8,70.81,15,3,medium,day,0
TRU-17772,truck,2773.7,75.89,5.67,5.92,456.58,82.54,21,0,medium,night,0
MIL-17773,mill,2439.4,81.73,7.33,5.8,428.32,85.89,101,2,low,night,0
TRU-17774,truck,2885.8,81.55,7.66,6.24,460.43,62.28,89,2,low,day,1
PUM-17775,pump,6203.1,64.34,4.19,7.77,422.73,91.33,154,0,medium,night,1
MIL-17776,mill,7675.6,78.69,5.62,5.02,515.37,89.43,80,1,medium,night,0
CON-17777,conveyor_belt,2090.7,52.4,3.88,2.52,305.81,81.4,40,1,medium,night,0
MIL-17778,mill,5404.6,74.7,7.49,6.07,574.37,89.64,22,1,low,day,0
PUM-17779,pump,3036.7,65.12,7.64,10.52,304.45,71.63,39,4,medium,night,1
CON-17780,conveyor_belt,3014.3,54.04,4.25,4.33,321.75,75.0,17,0,medium,day,0
PUM-17781,pump,2634.6,54.81,6.86,11.67,284.84,70.1,51,1,low,day,0
CON-17782,conveyor_belt,4868.9,63.49,5.43,1.96,238.7,62.19,15,0,low,day,0
CON-17783,conveyor_belt,5998.2,66.5,4.47,5.03,221.08,74.48,37,1,medium,night,0
PUM-17784,pump,3447.2,73.64,2.49,8.87,359.01,65.47,60,0,medium,night,0
CON-17785,conveyor_belt,3808.6,64.6,6.25,5.57,285.15,53.44,31,2,medium,day,0
CON-17786,conveyor_belt,2569.1,65.46,5.15,4.48,317.0,79.68,66,2,low,day,0
TRU-17787,truck,3062.2,71.29,5.53,5.15,431.44,68.18,52,0,low,day,0
TRU-17788,truck,4688.4,72.13,7.39,6.8,481.61,62.33,97,2,high,day,0
PUM-17789,pump,3631.4,62.76,5.45,8.63,238.28,56.08,96,0,medium,day,0
PUM-17790,pump,3639.7,94.2,3.97,7.67,310.18,67.63,41,0,medium,day,0
TRU-17791,truck,7395.9,93.87,5.92,5.21,355.57,63.32,20,0,high,day,0
TRU-17792,truck,2954.5,80.97,5.37,5.04,424.48,56.79,72,1,medium,day,0
MIL-17793,mill,5485.4,78.05,6.51,6.89,551.55,91.11,25,0,high,night,1
TRU-17794,truck,7367.5,70.7,6.71,7.83,406.09,77.27,18,3,high,night,0
CRU-17795,crusher,6749.4,82.96,6.07,3.68,497.22,75.3,64,0,medium,night,0
CRU-17796,crusher,2615.1,97.31,3.72,8.27,503.01,86.56,33,2,medium,day,0
CON-17797,conveyor_belt,3084.4,61.77,3.75,4.81,258.38,72.23,113,0,low,day,0
PUM-17798,pump,2862.5,79.55,7.92,8.6,214.36,59.55,147,1,high,night,1
CON-17799,conveyor_belt,3642.6,64.44,6.64,4.02,211.34,68.29,106,0,medium,day,0
TRU-17800,truck,5464.1,81.92,4.6,6.52,447.01,66.54,29,3,low,night,0
CON-17801,conveyor_belt,6614.7,56.94,6.42,3.09,226.07,60.89,41,1,medium,day,0
MIL-17802,mill,3572.6,69.13,7.42,8.26,424.29,76.7,39,1,high,night,0
CON-17803,conveyor_belt,4976.8,67.66,4.19,3.32,167.2,68.48,53,0,high,night,0
MIL-17804,mill,7806.9,92.52,6.36,6.96,567.67,77.58,77,1,low,day,0
TRU-17805,truck,8079.7,91.61,4.93,4.6,453.03,89.7,30,3,high,night,0
MIL-17806,mill,2790.9,81.0,5.38,7.29,517.26,77.08,70,0,low,day,0
PUM-17807,pump,3871.4,73.76,6.04,11.45,312.56,81.14,38,2,low,night,0
TRU-17808,truck,1212.5,77.64,3.42,6.97,572.82,89.91,95,1,medium,night,0
TRU-17809,truck,7553.8,82.14,7.08,5.01,342.28,62.49,75,2,medium,night,1
PUM-17810,pump,5228.2,71.63,4.95,10.15,259.34,78.41,35,2,medium,day,0
TRU-17811,truck,4375.3,67.72,5.93,8.28,351.63,59.79,66,1,medium,night,0
MIL-17812,mill,1988.5,78.63,6.54,8.12,552.98,82.95,34,1,high,day,1
CON-17813,conveyor_belt,7693.9,49.08,6.64,5.62,174.57,67.28,39,1,medium,day,0
TRU-17814,truck,1586.9,79.89,5.5,5.91,393.88,68.4,67,0,high,night,0
PUM-17815,pump,2386.0,56.66,5.77,7.76,286.64,62.32,71,0,low,night,0
TRU-17816,truck,7455.3,77.51,5.05,6.03,421.74,69.39,32,1,low,day,0
TRU-17817,truck,5428.6,89.72,6.42,4.74,364.46,62.27,50,1,low,day,0
CON-17818,conveyor_belt,2969.7,66.93,4.9,3.14,240.92,77.61,119,0,medium,day,0
CRU-17819,crusher,2925.7,89.75,8.34,9.38,551.32,85.03,41,0,low,day,1
TRU-17820,truck,5064.6,80.13,6.1,5.7,463.98,64.03,18,0,high,day,0
TRU-17821,truck,1801.0,81.47,5.87,5.72,484.72,88.02,54,4,medium,day,0
CON-17822,conveyor_belt,2085.9,57.15,3.99,3.86,300.93,59.69,66,2,low,day,0
MIL-17823,mill,654.4,81.2,7.02,5.04,528.82,81.58,108,2,low,day,0
TRU-17824,truck,4265.4,75.84,4.79,5.15,559.86,93.01,135,0,low,day,1
CON-17825,conveyor_belt,2104.1,60.94,5.78,3.16,222.99,55.47,85,1,medium,night,0
PUM-17826,pump,3876.9,66.67,5.85,8.32,254.25,73.2,50,2,medium,day,0
CON-17827,conveyor_belt,5809.1,72.69,5.89,5.18,283.22,86.82,38,0,medium,night,0
MIL-17828,mill,1906.0,81.56,7.21,6.04,545.3,79.61,4,0,high,night,1
PUM-17829,pump,4240.4,66.67,6.04,9.51,308.16,78.17,68,0,medium,day,0
TRU-17830,truck,4689.3,75.56,6.14,4.84,421.35,62.13,26,0,low,day,0
TRU-17831,truck,2305.8,83.55,6.01,6.89,378.99,75.97,69,1,high,night,0
CRU-17832,crusher,6059.5,95.23,7.79,7.99,530.98,84.27,57,0,medium,day,1
TRU-17833,truck,5782.2,80.89,6.08,3.18,573.47,80.29,61,0,medium,night,0
CON-17834,conveyor_belt,2016.6,77.16,3.68,3.69,217.38,69.73,13,1,medium,night,0
PUM-17835,pump,3966.2,67.24,5.39,10.27,336.19,62.78,60,2,high,night,0
MIL-17836,mill,4297.8,71.01,8.33,5.92,499.44,65.51,19,0,low,night,0
MIL-17837,mill,6840.5,70.3,8.45,5.98,603.28,68.09,135,1,low,day,1
TRU-17838,truck,6695.4,71.1,6.44,5.51,435.78,76.05,17,0,medium,day,0
PUM-17839,pump,6478.4,67.97,5.52,6.07,389.93,65.5,14,2,medium,day,0
MIL-17840,mill,4479.4,79.34,8.21,5.54,532.93,80.82,13,1,medium,day,0
CRU-17841,crusher,4123.7,105.11,6.81,7.49,561.41,79.66,98,1,medium,night,1
MIL-17842,mill,4495.2,73.79,10.35,7.25,494.3,84.29,54,3,medium,day,1
PUM-17843,pump,1940.5,74.3,3.33,9.68,295.33,85.75,40,1,medium,night,1
MIL-17844,mill,4958.3,93.05,5.04,6.16,478.72,69.63,56,1,low,night,0
CRU-17845,crusher,2585.1,104.91,5.77,5.2,501.72,82.16,67,0,medium,day,0
